time,sym,src,price,size
2023-04-21D15:13:06.671000000,GOOG,N,42.48,2276
2023-04-21D15:13:08.215000000,ORCL,L,33.24,738
2023-04-21D15:13:15.666000000,NOK,O,31.2,574
2023-04-21D15:13:20.518000000,CSCO,L,36.77,1054
2023-04-21D15:13:24.598000000,MSFT,O,34.05,1529
2023-04-21D15:13:32.548000000,GOOG,N,42.46,4523
2023-04-21D15:13:35.831000000,IBM,N,47.23,1967
2023-04-21D15:13:37.142000000,CSCO,L,36.8,5336
2023-04-21D15:13:40.844000000,CSCO,N,36.8,580
2023-04-21D15:13:42.552000000,ORCL,N,33.16,3738
2023-04-21D15:13:43.515000000,YHOO,N,36.08,5751
2023-04-21D15:13:48.063000000,DELL,L,28.68,540
2023-04-21D15:14:02.875000000,CSCO,N,36.78,4221
2023-04-21D15:14:04.291000000,MSFT,O,34.13,4111
2023-04-21D15:14:05.321000000,ORCL,L,33.14,2776
2023-04-21D15:14:08.220000000,YHOO,L,36.09,4233
2023-04-21D15:14:11.125000000,MSFT,N,34.14,864
2023-04-21D15:14:20.425000000,GOOG,L,42.34,8162
2023-04-21D15:14:23.394000000,AAPL,L,25.41,3412
2023-04-21D15:14:25.870000000,ORCL,L,33.17,1569
2023-04-21D15:14:27.908000000,GOOG,L,42.35,860
2023-04-21D15:14:30.721000000,NOK,N,31.27,703
2023-04-21D15:14:34.827000000,MSFT,O,34.23,5376
2023-04-21D15:14:39.734000000,NOK,L,31.28,1147
2023-04-21D15:14:40.146000000,NOK,L,31.28,5139
2023-04-21D15:14:42.200000000,NOK,L,31.3,3271
2023-04-21D15:14:42.226000000,DELL,O,28.73,7297
2023-04-21D15:14:44.921000000,IBM,O,47.2,501
2023-04-21D15:14:45.445000000,YHOO,N,35.97,1114
2023-04-21D15:14:48.294000000,ORCL,N,33.15,8352
2023-04-21D15:15:00.473000000,GOOG,N,42.33,192
2023-04-21D15:15:01.478000000,AAPL,O,25.39,589
2023-04-21D15:15:06.655000000,DELL,L,28.75,1231
2023-04-21D15:15:07.019000000,GOOG,L,42.31,3158
2023-04-21D15:15:08.520000000,GOOG,L,42.31,2264
2023-04-21D15:15:12.785000000,NOK,N,31.27,252
2023-04-21D15:15:15.484000000,IBM,N,47.19,3688
2023-04-21D15:15:17.202000000,CSCO,O,36.84,1178
2023-04-21D15:15:20.787000000,ORCL,L,33.14,824
2023-04-21D15:15:26.424000000,ORCL,N,33.12,9342
2023-04-21D15:15:28.992000000,YHOO,N,35.89,2604
2023-04-21D15:15:32.953000000,IBM,L,47.19,1838
2023-04-21D15:15:40.083000000,AAPL,N,25.41,2319
2023-04-21D15:15:42.756000000,CSCO,N,36.8,118
2023-04-21D15:15:43.677000000,AAPL,N,25.42,411
2023-04-21D15:15:47.225000000,CSCO,L,36.85,1652
2023-04-21D15:15:55.700000000,CSCO,N,36.83,2938
2023-04-21D15:15:57.593000000,CSCO,O,36.81,7187
2023-04-21D15:16:01.814000000,CSCO,L,36.84,1590
2023-04-21D15:16:05.046000000,YHOO,L,36,5507
2023-04-21D15:16:08.422000000,CSCO,N,36.82,9179
2023-04-21D15:16:20.080000000,YHOO,N,36.05,524
2023-04-21D15:16:21.998000000,MSFT,L,34.16,920
2023-04-21D15:16:22.257000000,AAPL,L,25.5,583
2023-04-21D15:16:22.873000000,GOOG,N,42.39,3194
2023-04-21D15:16:24.634000000,GOOG,N,42.38,5725
2023-04-21D15:16:32.186000000,CSCO,O,36.81,668
2023-04-21D15:16:36.092000000,ORCL,O,33.13,575
2023-04-21D15:16:36.389000000,MSFT,N,34.18,841
2023-04-21D15:16:39.140000000,GOOG,L,42.41,1105
2023-04-21D15:16:39.268000000,ORCL,N,33.13,614
2023-04-21D15:16:40.852000000,MSFT,L,34.18,2906
2023-04-21D15:16:41.769000000,DELL,L,28.68,5410
2023-04-21D15:16:46.174000000,IBM,L,47.25,4203
2023-04-21D15:16:49.697000000,NOK,O,31.24,4631
2023-04-21D15:16:51.849000000,CSCO,L,36.8,52
2023-04-21D15:16:52.090000000,NOK,O,31.25,1251
2023-04-21D15:17:00.473000000,NOK,L,31.27,16
2023-04-21D15:17:12.126000000,NOK,O,31.26,173
2023-04-21D15:17:14.051000000,DELL,N,28.69,714
2023-04-21D15:17:23.844000000,CSCO,N,36.81,741
2023-04-21D15:17:24.899000000,DELL,O,28.68,831
2023-04-21D15:17:26.589000000,ORCL,L,33.12,152
2023-04-21D15:17:27.308000000,ORCL,L,33.14,4438
2023-04-21D15:17:30.037000000,YHOO,L,36.05,687
2023-04-21D15:17:35.085000000,GOOG,N,42.41,361
2023-04-21D15:17:42.372000000,CSCO,L,36.82,4656
2023-04-21D15:17:42.546000000,YHOO,N,36.04,990
2023-04-21D15:17:51.182000000,DELL,L,28.66,2045
2023-04-21D15:17:53.526000000,GOOG,L,42.44,192
2023-04-21D15:17:56.195000000,CSCO,O,36.83,489
2023-04-21D15:17:56.342000000,CSCO,O,36.85,846
2023-04-21D15:18:00.382000000,NOK,L,31.26,1825
2023-04-21D15:18:06.291000000,MSFT,O,34.09,247
2023-04-21D15:18:06.496000000,DELL,O,28.63,769
2023-04-21D15:18:09.040000000,YHOO,N,36.1,4032
2023-04-21D15:18:11.844000000,GOOG,L,42.46,2798
2023-04-21D15:18:17.511000000,MSFT,O,34.12,580
2023-04-21D15:18:18.239000000,CSCO,O,36.83,2911
2023-04-21D15:18:19.048000000,GOOG,O,42.46,7097
2023-04-21D15:18:20.712000000,NOK,O,31.27,4655
2023-04-21D15:18:22.629000000,IBM,L,47.37,7605
2023-04-21D15:18:23.938000000,AAPL,N,25.51,4697
2023-04-21D15:18:25.323000000,ORCL,L,33.09,1979
2023-04-21D15:18:29.026000000,IBM,O,47.36,3410
2023-04-21D15:18:38.233000000,MSFT,N,34.13,1962
2023-04-21D15:18:41.487000000,ORCL,N,33.1,1407
2023-04-21D15:18:42.245000000,AAPL,L,25.46,2099
2023-04-21D15:18:43.887000000,GOOG,L,42.5,225
2023-04-21D15:18:44.111000000,IBM,L,47.4,3307
2023-04-21D15:18:51.013000000,IBM,L,47.35,5651
2023-04-21D15:18:53.804000000,DELL,O,28.7,1052
2023-04-21D15:19:00.736000000,ORCL,O,33.11,8068
2023-04-21D15:19:25.891000000,MSFT,O,34.14,172
2023-04-21D15:19:25.924000000,CSCO,N,36.77,2599
2023-04-21D15:19:27.597000000,NOK,L,31.23,3987
2023-04-21D15:19:27.784000000,DELL,L,28.74,4520
2023-04-21D15:19:32.602000000,ORCL,O,33.13,2870
2023-04-21D15:19:34.565000000,YHOO,O,35.94,5507
2023-04-21D15:19:34.962000000,IBM,O,47.32,4773
2023-04-21D15:19:38.664000000,CSCO,N,36.78,2147
2023-04-21D15:19:40.436000000,MSFT,O,34.08,3030
2023-04-21D15:19:43.720000000,ORCL,N,33.13,393
2023-04-21D15:19:44.059000000,DELL,L,28.73,2763
2023-04-21D15:19:44.116000000,MSFT,N,34.11,3672
2023-04-21D15:19:44.732000000,CSCO,N,36.81,4227
2023-04-21D15:19:55.605000000,DELL,L,28.75,1347
2023-04-21D15:19:55.926000000,DELL,L,28.75,374
2023-04-21D15:19:59.775000000,ORCL,L,33.13,1571
2023-04-21D15:20:00.148000000,IBM,N,47.37,2665
2023-04-21D15:20:00.889000000,ORCL,L,33.1,2407
2023-04-21D15:20:04.684000000,CSCO,L,36.77,3071
2023-04-21D15:20:09.240000000,CSCO,N,36.75,6706
2023-04-21D15:20:09.402000000,ORCL,O,33.09,265
2023-04-21D15:20:10.636000000,CSCO,N,36.77,4771
2023-04-21D15:20:23.452000000,YHOO,O,35.96,4269
2023-04-21D15:20:24.216000000,YHOO,O,35.97,996
2023-04-21D15:20:24.507000000,GOOG,N,42.59,2929
2023-04-21D15:20:26.464000000,GOOG,N,42.59,9171
2023-04-21D15:20:33.663000000,DELL,O,28.69,678
2023-04-21D15:20:37.265000000,CSCO,O,36.75,1412
2023-04-21D15:20:42.224000000,YHOO,N,35.95,419
2023-04-21D15:20:43.134000000,CSCO,L,36.76,673
2023-04-21D15:20:43.960000000,CSCO,N,36.8,239
2023-04-21D15:20:44.693000000,CSCO,N,36.75,7194
2023-04-21D15:20:45.868000000,YHOO,O,35.91,1737
2023-04-21D15:20:49.246000000,DELL,N,28.73,4180
2023-04-21D15:20:52.578000000,NOK,O,31.3,4161
2023-04-21D15:20:57.852000000,GOOG,O,42.57,1611
2023-04-21D15:20:57.927000000,MSFT,N,34.03,1161
2023-04-21D15:20:57.985000000,ORCL,L,33.06,1414
2023-04-21D15:21:02.732000000,DELL,N,28.71,6111
2023-04-21D15:21:04.084000000,YHOO,N,35.89,1992
2023-04-21D15:21:06.734000000,NOK,N,31.26,1465
2023-04-21D15:21:07.522000000,IBM,L,47.39,1889
2023-04-21D15:21:08.062000000,GOOG,O,42.57,835
2023-04-21D15:21:09.496000000,MSFT,L,34.02,2408
2023-04-21D15:21:10.008000000,MSFT,L,34.02,3280
2023-04-21D15:21:15.379000000,AAPL,O,25.51,1919
2023-04-21D15:21:15.381000000,DELL,O,28.73,384
2023-04-21D15:21:16.561000000,MSFT,O,34.02,9705
2023-04-21D15:21:17.501000000,NOK,O,31.27,1433
2023-04-21D15:21:17.838000000,NOK,O,31.27,102
2023-04-21D15:21:18.433000000,ORCL,O,33.07,9963
2023-04-21D15:21:19.578000000,NOK,L,31.28,1839
2023-04-21D15:21:21.604000000,ORCL,L,33.02,839
2023-04-21D15:21:23.989000000,DELL,O,28.74,1357
2023-04-21D15:21:30.528000000,CSCO,O,36.74,2758
2023-04-21D15:21:32.513000000,MSFT,N,34.04,5598
2023-04-21D15:21:32.750000000,DELL,L,28.73,1891
2023-04-21D15:21:38.010000000,IBM,L,47.37,2514
2023-04-21D15:21:45.700000000,ORCL,N,33.01,297
2023-04-21D15:21:46.364000000,ORCL,N,33.01,1903
2023-04-21D15:21:53.229000000,IBM,L,47.4,2393
2023-04-21D15:21:53.423000000,ORCL,O,33.02,7155
2023-04-21D15:21:56.095000000,AAPL,L,25.46,1956
2023-04-21D15:21:57.195000000,NOK,O,31.23,860
2023-04-21D15:21:57.366000000,CSCO,O,36.74,6335
2023-04-21D15:21:58.102000000,DELL,N,28.73,850
2023-04-21D15:22:00.055000000,MSFT,O,34.03,345
2023-04-21D15:22:00.865000000,IBM,O,47.42,7505
2023-04-21D15:22:04.363000000,ORCL,O,33,1458
2023-04-21D15:22:09.981000000,DELL,O,28.75,1432
2023-04-21D15:22:12.185000000,MSFT,N,33.99,2199
2023-04-21D15:22:14.276000000,MSFT,N,33.99,2776
2023-04-21D15:22:23.404000000,ORCL,N,33.01,899
2023-04-21D15:22:23.830000000,ORCL,N,33.04,1169
2023-04-21D15:22:27.337000000,YHOO,N,35.89,3716
2023-04-21D15:22:28.209000000,ORCL,O,33.04,2907
2023-04-21D15:22:32.245000000,IBM,O,47.52,3890
2023-04-21D15:22:33.149000000,MSFT,N,34.05,727
2023-04-21D15:22:33.305000000,AAPL,L,25.47,5556
2023-04-21D15:22:33.726000000,IBM,L,47.54,94
2023-04-21D15:22:33.848000000,DELL,L,28.73,5266
2023-04-21D15:22:33.950000000,MSFT,N,34.05,148
2023-04-21D15:22:35.088000000,YHOO,L,35.91,1633
2023-04-21D15:22:43.698000000,CSCO,O,36.79,7975
2023-04-21D15:22:48.116000000,YHOO,L,35.88,101
2023-04-21D15:22:49.214000000,NOK,L,31.25,2939
2023-04-21D15:23:00.411000000,DELL,N,28.74,3307
2023-04-21D15:23:09.025000000,DELL,N,28.7,3148
2023-04-21D15:23:11.026000000,NOK,L,31.22,659
2023-04-21D15:23:14.608000000,GOOG,N,42.57,3085
2023-04-21D15:23:20.497000000,IBM,L,47.58,794
2023-04-21D15:23:22.837000000,IBM,O,47.55,3467
2023-04-21D15:23:29.621000000,MSFT,L,34.11,4205
2023-04-21D15:23:41.472000000,AAPL,L,25.46,4225
2023-04-21D15:23:44.571000000,AAPL,L,25.46,5414
2023-04-21D15:23:47.436000000,IBM,L,47.49,1535
2023-04-21D15:23:51.050000000,MSFT,L,34.04,5030
2023-04-21D15:23:51.277000000,AAPL,L,25.48,265
2023-04-21D15:23:52.237000000,GOOG,O,42.52,976
2023-04-21D15:23:54.568000000,GOOG,O,42.51,221
2023-04-21D15:23:58.457000000,MSFT,N,34.06,1622
2023-04-21D15:24:03.804000000,YHOO,L,35.92,3555
2023-04-21D15:24:05.291000000,GOOG,O,42.48,1067
2023-04-21D15:24:10.270000000,IBM,O,47.53,578
2023-04-21D15:24:11.347000000,IBM,N,47.58,5633
2023-04-21D15:24:11.741000000,MSFT,O,34.02,6686
2023-04-21D15:24:11.990000000,DELL,L,28.73,7379
2023-04-21D15:24:16.509000000,NOK,N,31.24,1601
2023-04-21D15:24:17.166000000,NOK,N,31.21,7808
2023-04-21D15:24:22.579000000,AAPL,L,25.47,2293
2023-04-21D15:24:25.714000000,NOK,L,31.19,1051
2023-04-21D15:24:29.617000000,MSFT,L,34.06,4253
2023-04-21D15:24:29.907000000,IBM,O,47.51,389
2023-04-21D15:24:40.907000000,GOOG,L,42.43,4459
2023-04-21D15:24:42.713000000,AAPL,N,25.45,2807
2023-04-21D15:24:47.874000000,AAPL,O,25.51,2145
2023-04-21D15:24:51.078000000,CSCO,L,36.63,3308
2023-04-21D15:24:52.441000000,GOOG,L,42.42,621
2023-04-21D15:24:52.837000000,IBM,O,47.47,1983
2023-04-21D15:24:53.696000000,IBM,O,47.51,492
2023-04-21D15:24:55.725000000,AAPL,O,25.45,1779
2023-04-21D15:25:03.600000000,YHOO,N,35.91,1342
2023-04-21D15:25:05.284000000,AAPL,N,25.47,4274
2023-04-21D15:25:09.551000000,YHOO,N,35.94,2124
2023-04-21D15:25:12.843000000,IBM,L,47.57,1630
2023-04-21D15:25:17.170000000,ORCL,O,33.1,1763
2023-04-21D15:25:19.486000000,IBM,L,47.52,2365
2023-04-21D15:25:24.250000000,MSFT,L,34.09,1680
2023-04-21D15:25:25.674000000,NOK,L,31.19,1113
2023-04-21D15:25:31.157000000,ORCL,L,33.13,1930
2023-04-21D15:25:35.642000000,YHOO,O,35.96,433
2023-04-21D15:25:35.761000000,IBM,O,47.58,3278
2023-04-21D15:25:36.269000000,YHOO,O,35.96,328
2023-04-21D15:25:36.712000000,MSFT,L,34.06,543
2023-04-21D15:25:44.629000000,IBM,N,47.55,2946
2023-04-21D15:25:46.011000000,GOOG,N,42.42,4128
2023-04-21D15:25:46.953000000,GOOG,N,42.45,3156
2023-04-21D15:25:47.989000000,CSCO,O,36.69,4848
2023-04-21D15:25:53.623000000,IBM,L,47.55,5755
2023-04-21D15:25:56.865000000,GOOG,L,42.41,664
2023-04-21D15:25:57.848000000,AAPL,L,25.43,9657
2023-04-21D15:26:00.416000000,ORCL,L,33.18,7133
2023-04-21D15:26:01.990000000,IBM,O,47.57,5986
2023-04-21D15:26:21.006000000,CSCO,O,36.65,3656
2023-04-21D15:26:23.486000000,NOK,N,31.21,3339
2023-04-21D15:26:24.565000000,CSCO,L,36.62,2237
2023-04-21D15:26:25.636000000,DELL,N,28.73,1420
2023-04-21D15:26:26.679000000,MSFT,O,34.13,4316
2023-04-21D15:26:27.246000000,ORCL,O,33.23,833
2023-04-21D15:26:32.787000000,CSCO,L,36.66,1256
2023-04-21D15:26:34.882000000,MSFT,L,34.13,740
2023-04-21D15:26:41.352000000,ORCL,O,33.24,8
2023-04-21D15:26:49.421000000,CSCO,L,36.66,780
2023-04-21D15:26:49.819000000,GOOG,O,42.37,3761
2023-04-21D15:26:56.811000000,YHOO,L,35.9,1670
2023-04-21D15:26:57.226000000,DELL,N,28.79,2085
2023-04-21D15:26:58.825000000,AAPL,O,25.42,4908
2023-04-21D15:27:03.306000000,IBM,N,47.55,615
2023-04-21D15:27:03.394000000,NOK,O,31.21,7123
2023-04-21D15:27:07.801000000,IBM,N,47.58,1007
2023-04-21D15:27:08.195000000,YHOO,O,35.86,3589
2023-04-21D15:27:12.019000000,DELL,L,28.78,84
2023-04-21D15:27:16.512000000,AAPL,L,25.45,7773
2023-04-21D15:27:19.086000000,AAPL,L,25.48,3255
2023-04-21D15:27:23.212000000,DELL,O,28.75,3380
2023-04-21D15:27:23.902000000,ORCL,L,33.21,1286
2023-04-21D15:27:24.209000000,IBM,L,47.57,6778
2023-04-21D15:27:27.891000000,NOK,L,31.21,624
2023-04-21D15:27:32.128000000,NOK,N,31.22,1085
2023-04-21D15:27:32.623000000,ORCL,L,33.21,1705
2023-04-21D15:27:37.412000000,YHOO,L,35.85,910
2023-04-21D15:27:41.064000000,MSFT,L,34.15,3714
2023-04-21D15:27:43.186000000,IBM,O,47.57,2224
2023-04-21D15:27:47.117000000,YHOO,O,35.81,5050
2023-04-21D15:27:51.408000000,GOOG,N,42.39,877
2023-04-21D15:28:00.687000000,IBM,O,47.57,3462
,AAPL,N,25.47,226
2023-04-21D15:28:03.635000000,DELL,N,28.74,4147
2023-04-21D15:28:04.366000000,MSFT,O,34.15,1123
2023-04-21D15:28:07.814000000,IBM,L,47.59,539
2023-04-21D15:28:08.423000000,GOOG,N,42.33,6492
2023-04-21D15:28:08.624000000,AAPL,N,25.5,5507
2023-04-21D15:28:09.573000000,GOOG,N,42.38,3682
2023-04-21D15:28:14.907000000,NOK,L,31.26,1035
2023-04-21D15:28:15.972000000,DELL,N,28.76,6124
2023-04-21D15:28:16.274000000,CSCO,L,36.66,188
2023-04-21D15:28:16.874000000,GOOG,N,42.33,3212
2023-04-21D15:28:21.719000000,GOOG,N,42.38,1926
2023-04-21D15:28:24.933000000,CSCO,O,36.66,309
2023-04-21D15:28:25.886000000,ORCL,N,33.19,21
2023-04-21D15:28:27.603000000,GOOG,N,42.37,8229
2023-04-21D15:28:35.128000000,MSFT,N,34.07,4224
2023-04-21D15:28:38.289000000,ORCL,N,33.21,3741
2023-04-21D15:28:38.333000000,MSFT,N,34.1,204
2023-04-21D15:28:38.921000000,IBM,N,47.45,4520
2023-04-21D15:28:43.008000000,DELL,N,28.76,290
2023-04-21D15:28:50.964000000,CSCO,L,36.64,54
2023-04-21D15:28:59.459000000,AAPL,L,25.52,663
2023-04-21D15:29:00.799000000,MSFT,N,34.07,1769
2023-04-21D15:29:06.346000000,AAPL,O,25.55,5576
2023-04-21D15:29:09.325000000,YHOO,N,35.74,223
2023-04-21D15:29:10.337000000,YHOO,N,35.76,3289
2023-04-21D15:29:13.804000000,NOK,O,31.25,3228
2023-04-21D15:29:14.514000000,IBM,L,47.43,3808
2023-04-21D15:29:19.279000000,IBM,L,47.43,3948
2023-04-21D15:29:20.075000000,DELL,O,28.73,4133
2023-04-21D15:29:24.204000000,YHOO,N,35.81,1590
2023-04-21D15:29:24.238000000,IBM,N,47.41,3803
2023-04-21D15:29:26.779000000,IBM,O,47.39,3598
2023-04-21D15:29:31.945000000,DELL,O,28.7,4410
2023-04-21D15:29:33.626000000,IBM,O,47.39,344
2023-04-21D15:29:36.127000000,AAPL,O,25.54,310
2023-04-21D15:29:36.142000000,YHOO,O,35.84,2089
2023-04-21D15:29:38.505000000,GOOG,L,42.3,5135
2023-04-21D15:29:40.625000000,YHOO,N,35.8,2495
2023-04-21D15:29:42.487000000,CSCO,L,36.63,7301
2023-04-21D15:29:44.787000000,NOK,N,31.3,2348
2023-04-21D15:29:46.501000000,DELL,N,28.67,5106
2023-04-21D15:29:48.243000000,IBM,N,47.44,505
2023-04-21D15:29:49.737000000,DELL,N,28.7,5952
2023-04-21D15:29:56.212000000,AAPL,L,25.5,1517
2023-04-21D15:29:58.790000000,CSCO,O,36.63,1059
2023-04-21D15:29:58.904000000,MSFT,L,34.09,4138
2023-04-21D15:30:01.410000000,GOOG,N,42.31,7345
2023-04-21D15:30:01.860000000,YHOO,L,35.78,3620
2023-04-21D15:30:05.895000000,MSFT,O,34.05,740
2023-04-21D15:30:06.448000000,YHOO,O,35.8,3257
2023-04-21D15:30:08.026000000,MSFT,O,34.08,1419
2023-04-21D15:30:13.040000000,DELL,N,28.68,2963
2023-04-21D15:30:19.153000000,NOK,L,31.28,21
2023-04-21D15:30:19.417000000,NOK,L,31.28,1249
2023-04-21D15:30:22.781000000,GOOG,O,42.28,5430
2023-04-21D15:30:26.667000000,GOOG,O,42.3,714
2023-04-21D15:30:28.811000000,NOK,O,31.26,3234
2023-04-21D15:30:31.196000000,DELL,N,28.66,169
2023-04-21D15:30:34.722000000,MSFT,N,34.11,4173
2023-04-21D15:30:36.617000000,CSCO,L,36.7,980
2023-04-21D15:30:36.617000000,CSCO,L,36.66,333
2023-04-21D15:30:38.417000000,IBM,L,47.53,2239
2023-04-21D15:30:41.566000000,AAPL,O,25.48,808
2023-04-21D15:30:47.778000000,MSFT,N,34.12,1021
2023-04-21D15:30:48.157000000,YHOO,O,35.75,5699
2023-04-21D15:30:48.444000000,YHOO,O,35.75,1538
2023-04-21D15:30:50.034000000,YHOO,N,35.76,940
2023-04-21D15:30:52.412000000,MSFT,L,34.14,2843
2023-04-21D15:30:55.674000000,IBM,N,47.53,2536
2023-04-21D15:30:56.262000000,DELL,N,28.66,1552
2023-04-21D15:31:00.654000000,MSFT,O,34.11,1089
2023-04-21D15:31:04.886000000,DELL,L,28.66,672
2023-04-21D15:31:12.709000000,YHOO,O,35.75,4099
2023-04-21D15:31:27.063000000,ORCL,L,33.16,917
2023-04-21D15:31:27.286000000,YHOO,L,35.76,3015
2023-04-21D15:31:27.872000000,IBM,N,47.52,181
2023-04-21D15:31:29.390000000,AAPL,N,25.48,847
2023-04-21D15:31:35.493000000,CSCO,O,36.76,748
2023-04-21D15:31:38.590000000,YHOO,O,35.8,473
2023-04-21D15:31:39.723000000,DELL,N,28.65,2745
2023-04-21D15:31:43.520000000,CSCO,L,36.72,369
2023-04-21D15:31:44.791000000,YHOO,O,35.8,2038
2023-04-21D15:32:01.370000000,YHOO,N,35.81,100
2023-04-21D15:32:01.500000000,ORCL,O,33.18,4647
2023-04-21D15:32:05.893000000,IBM,N,47.52,3599
2023-04-21D15:32:07.143000000,IBM,O,47.53,6960
2023-04-21D15:32:16.285000000,IBM,L,47.47,6832
2023-04-21D15:32:16.622000000,MSFT,N,33.98,5586
2023-04-21D15:32:21.589000000,NOK,O,31.32,753
2023-04-21D15:32:24.523000000,IBM,O,47.48,6587
2023-04-21D15:32:25.407000000,ORCL,N,33.08,3841
2023-04-21D15:32:27.202000000,MSFT,O,33.96,479
2023-04-21D15:32:28.420000000,CSCO,L,36.78,5973
2023-04-21D15:32:28.915000000,CSCO,L,36.73,399
2023-04-21D15:32:31.567000000,DELL,L,28.63,28
2023-04-21D15:32:32.985000000,YHOO,O,35.74,2794
2023-04-21D15:32:33.592000000,DELL,L,28.62,6224
2023-04-21D15:32:35.517000000,CSCO,L,36.76,739
2023-04-21D15:32:39.097000000,AAPL,L,25.5,466
2023-04-21D15:32:39.939000000,AAPL,N,25.53,4700
2023-04-21D15:32:42.677000000,MSFT,N,33.96,1303
2023-04-21D15:32:52.496000000,MSFT,O,34,929
2023-04-21D15:32:55.059000000,ORCL,L,33.09,173
2023-04-21D15:32:57.967000000,ORCL,O,33.13,3242
2023-04-21D15:32:59.285000000,YHOO,O,35.71,107
2023-04-21D15:33:02.175000000,MSFT,N,33.99,1137
2023-04-21D15:33:02.463000000,NOK,O,31.33,948
2023-04-21D15:33:04.490000000,YHOO,O,35.69,2699
2023-04-21D15:33:08.498000000,AAPL,L,25.56,1884
2023-04-21D15:33:14.377000000,YHOO,N,35.72,7329
2023-04-21D15:33:18.086000000,AAPL,L,25.56,3425
2023-04-21D15:33:24.312000000,AAPL,N,25.57,3596
2023-04-21D15:33:30.924000000,DELL,L,28.63,3206
2023-04-21D15:33:36.204000000,MSFT,O,34.04,2932
2023-04-21D15:33:38.660000000,IBM,L,47.39,2699
2023-04-21D15:33:40.119000000,IBM,N,47.43,127
2023-04-21D15:33:40.476000000,ORCL,O,33.06,2788
2023-04-21D15:33:41.361000000,ORCL,O,33.06,2451
2023-04-21D15:33:49.251000000,MSFT,N,34.02,466
2023-04-21D15:33:50.834000000,YHOO,O,35.67,4375
2023-04-21D15:33:59.229000000,AAPL,N,25.64,2894
2023-04-21D15:34:05.844000000,AAPL,N,25.63,173
2023-04-21D15:34:06.159000000,DELL,O,28.65,3084
2023-04-21D15:34:09.301000000,GOOG,L,42.25,5067
2023-04-21D15:34:09.519000000,MSFT,N,34.03,4497
2023-04-21D15:34:10.055000000,MSFT,N,34.03,5205
2023-04-21D15:34:21.551000000,AAPL,N,25.64,2013
2023-04-21D15:34:21.605000000,NOK,O,31.34,1749
2023-04-21D15:34:22.179000000,YHOO,O,35.66,5313
2023-04-21D15:34:24.409000000,IBM,L,47.34,286
2023-04-21D15:34:28.248000000,NOK,L,31.32,2501
2023-04-21D15:34:36.147000000,GOOG,L,42.29,2216
2023-04-21D15:34:37.912000000,DELL,N,28.58,2201
2023-04-21D15:34:41.321000000,YHOO,L,35.67,6059
2023-04-21D15:34:43.110000000,YHOO,L,35.67,5393
2023-04-21D15:34:47.396000000,ORCL,O,33.09,2570
2023-04-21D15:34:51.655000000,CSCO,L,36.84,1071
2023-04-21D15:34:52.760000000,DELL,O,28.6,1549
2023-04-21D15:34:54.872000000,MSFT,O,34.09,1409
2023-04-21D15:34:56.509000000,ORCL,O,33.04,3122
2023-04-21D15:35:08.808000000,ORCL,L,33.04,2429
2023-04-21D15:35:10.629000000,YHOO,L,35.67,1468
2023-04-21D15:35:12.768000000,IBM,O,47.38,4085
2023-04-21D15:35:13.972000000,GOOG,L,42.35,1499
2023-04-21D15:35:22.556000000,GOOG,O,42.37,559
2023-04-21D15:35:25.431000000,GOOG,N,42.34,9
2023-04-21D15:35:35.512000000,YHOO,O,35.64,4481
2023-04-21D15:35:42.921000000,MSFT,O,34.16,1688
2023-04-21D15:35:46.534000000,CSCO,L,36.78,797
2023-04-21D15:35:55.208000000,CSCO,L,36.81,6719
2023-04-21D15:36:08.451000000,YHOO,L,35.65,332
2023-04-21D15:36:10.589000000,YHOO,L,35.65,975
2023-04-21D15:36:19.444000000,IBM,N,47.38,8950
2023-04-21D15:36:21.217000000,CSCO,N,36.74,1998
2023-04-21D15:36:25.875000000,MSFT,L,34.15,85
2023-04-21D15:36:28.005000000,ORCL,O,33.07,6804
2023-04-21D15:36:34.191000000,IBM,L,47.44,6339
2023-04-21D15:36:40.302000000,CSCO,N,36.76,6098
2023-04-21D15:36:49.018000000,MSFT,L,34.09,1192
2023-04-21D15:36:49.818000000,NOK,O,31.26,259
2023-04-21D15:36:50.229000000,YHOO,N,35.58,445
2023-04-21D15:36:52.966000000,GOOG,N,42.44,212
2023-04-21D15:37:02.682000000,AAPL,N,25.61,6353
2023-04-21D15:37:03.025000000,CSCO,N,36.73,7604
2023-04-21D15:37:03.113000000,CSCO,N,36.75,119
2023-04-21D15:37:05.473000000,CSCO,L,36.77,3796
2023-04-21D15:37:11.903000000,IBM,O,47.47,576
2023-04-21D15:37:12.947000000,IBM,O,47.47,256
2023-04-21D15:37:15.376000000,DELL,N,28.58,6179
2023-04-21D15:37:20.026000000,GOOG,N,42.35,67
2023-04-21D15:37:24.367000000,NOK,N,31.27,1115
2023-04-21D15:37:25.332000000,MSFT,O,34.13,4612
2023-04-21D15:37:29.332000000,MSFT,N,34.13,3221
2023-04-21D15:37:30.147000000,AAPL,O,25.6,514
2023-04-21D15:37:31.994000000,MSFT,O,34.07,81
2023-04-21D15:37:33.526000000,GOOG,L,42.33,314
2023-04-21D15:37:40.200000000,DELL,O,28.64,8010
2023-04-21D15:37:43.463000000,CSCO,N,36.77,1281
2023-04-21D15:37:46.572000000,DELL,L,28.61,5118
2023-04-21D15:37:54.058000000,GOOG,L,42.33,3117
2023-04-21D15:37:57.409000000,AAPL,O,25.58,128
