time,sym,src,price,size
2023-04-21D14:25:01.451000000,IBM,O,46.21,1094
2023-04-21D14:25:06.929000000,GOOG,L,43.17,1353
2023-04-21D14:25:08.190000000,YHOO,N,35.25,3173
2023-04-21D14:25:10.901000000,DELL,O,27.8,581
2023-04-21D14:25:11.134000000,NOK,L,30.55,1643
2023-04-21D14:25:14.440000000,AAPL,O,25.63,4833
2023-04-21D14:25:18.555000000,MSFT,O,35.25,3568
2023-04-21D14:25:19.015000000,DELL,N,27.81,395
2023-04-21D14:25:19.929000000,CSCO,O,37.68,1358
2023-04-21D14:25:25.964000000,NOK,O,30.53,2505
2023-04-21D14:25:26.794000000,IBM,O,46.21,849
2023-04-21D14:25:32.348000000,AAPL,L,25.66,324
2023-04-21D14:25:37.882000000,YHOO,O,35.23,1448
2023-04-21D14:25:40.791000000,MSFT,L,35.25,1043
2023-04-21D14:25:42.894000000,ORCL,L,32.85,461
2023-04-21D14:25:50.650000000,IBM,N,46.23,1115
2023-04-21D14:25:54.694000000,MSFT,L,35.25,4615
2023-04-21D14:25:56.684000000,MSFT,O,35.28,4476
2023-04-21D14:26:00.931000000,ORCL,O,32.92,6889
2023-04-21D14:26:05.666000000,DELL,O,27.74,544
2023-04-21D14:26:07.820000000,NOK,L,30.58,5514
2023-04-21D14:26:09.435000000,ORCL,L,32.89,2067
2023-04-21D14:26:10.170000000,MSFT,N,35.29,4656
2023-04-21D14:26:19.121000000,NOK,L,30.59,3765
2023-04-21D14:26:19.264000000,NOK,L,30.59,3376
2023-04-21D14:26:20.046000000,YHOO,O,35.22,3169
2023-04-21D14:26:20.128000000,DELL,N,27.7,4373
2023-04-21D14:26:23.982000000,DELL,N,27.71,877
2023-04-21D14:26:24.098000000,DELL,N,27.71,3598
2023-04-21D14:26:26.542000000,AAPL,O,25.64,1574
2023-04-21D14:26:27.053000000,YHOO,L,35.22,300
2023-04-21D14:26:29.132000000,CSCO,L,37.73,1915
2023-04-21D14:26:32.671000000,GOOG,O,43.21,5032
2023-04-21D14:26:33.480000000,CSCO,L,37.71,454
2023-04-21D14:26:45.610000000,CSCO,N,37.74,5474
2023-04-21D14:26:49.511000000,NOK,O,30.57,8368
2023-04-21D14:26:50.462000000,AAPL,N,25.64,1128
2023-04-21D14:26:50.617000000,ORCL,N,32.86,6050
2023-04-21D14:26:59.326000000,YHOO,L,35.22,1224
2023-04-21D14:27:01.046000000,GOOG,O,43.26,287
2023-04-21D14:27:05.539000000,CSCO,L,37.81,5178
2023-04-21D14:27:08.266000000,CSCO,L,37.85,7403
2023-04-21D14:27:13.226000000,ORCL,L,32.93,86
2023-04-21D14:27:18.343000000,CSCO,N,37.83,408
2023-04-21D14:27:19.901000000,IBM,O,46.31,1292
2023-04-21D14:27:20.899000000,DELL,O,27.69,2348
2023-04-21D14:27:21.117000000,MSFT,L,35.26,1711
2023-04-21D14:27:25.867000000,NOK,N,30.63,4496
2023-04-21D14:27:26.723000000,GOOG,L,43.27,3695
2023-04-21D14:27:28.537000000,YHOO,L,35.23,2958
2023-04-21D14:27:29.685000000,DELL,O,27.75,3082
2023-04-21D14:27:30.181000000,NOK,O,30.6,862
2023-04-21D14:27:30.608000000,YHOO,O,35.2,357
2023-04-21D14:27:33.341000000,GOOG,L,43.3,1079
2023-04-21D14:27:34.561000000,YHOO,O,35.23,1411
2023-04-21D14:27:37.452000000,AAPL,O,25.68,1636
2023-04-21D14:27:37.761000000,YHOO,O,35.21,298
2023-04-21D14:27:38.964000000,AAPL,N,25.68,130
2023-04-21D14:27:40.244000000,GOOG,L,43.3,2010
2023-04-21D14:27:40.491000000,NOK,N,30.6,640
2023-04-21D14:27:57.854000000,MSFT,L,35.34,2183
2023-04-21D14:28:00.989000000,AAPL,L,25.71,2662
2023-04-21D14:28:03.202000000,MSFT,L,35.33,1445
2023-04-21D14:28:03.258000000,NOK,N,30.65,4321
2023-04-21D14:28:07.328000000,DELL,N,27.76,3509
2023-04-21D14:28:10.397000000,ORCL,O,32.91,58
2023-04-21D14:28:16.163000000,YHOO,N,35.15,4304
2023-04-21D14:28:17.300000000,YHOO,N,35.15,38
2023-04-21D14:28:22.142000000,MSFT,O,35.31,229
2023-04-21D14:28:28.740000000,CSCO,N,37.78,3173
2023-04-21D14:28:29.219000000,GOOG,L,43.27,6970
2023-04-21D14:28:35.422000000,IBM,N,46.19,6735
2023-04-21D14:28:44.121000000,AAPL,O,25.72,2960
2023-04-21D14:28:49.083000000,MSFT,O,35.27,4256
2023-04-21D14:28:49.292000000,IBM,O,46.15,1997
2023-04-21D14:28:50.008000000,GOOG,N,43.3,2464
2023-04-21D14:28:51.162000000,GOOG,N,43.3,2549
2023-04-21D14:28:53.636000000,GOOG,N,43.3,2632
2023-04-21D14:28:58.361000000,DELL,N,27.79,1986
2023-04-21D14:29:00.125000000,DELL,N,27.8,2518
2023-04-21D14:29:01.771000000,AAPL,N,25.71,873
2023-04-21D14:29:03.184000000,NOK,N,30.67,2016
2023-04-21D14:29:03.780000000,ORCL,O,32.95,7318
2023-04-21D14:29:04.345000000,NOK,O,30.65,2267
2023-04-21D14:29:05.648000000,YHOO,L,35.07,1583
2023-04-21D14:29:08.231000000,GOOG,O,43.29,8079
2023-04-21D14:29:17.905000000,IBM,L,46.17,3679
2023-04-21D14:29:25.327000000,ORCL,L,32.88,1322
2023-04-21D14:29:31.697000000,YHOO,O,35.07,502
2023-04-21D14:29:32.747000000,DELL,L,27.81,734
2023-04-21D14:29:35.162000000,IBM,N,46.16,7172
2023-04-21D14:29:42.305000000,NOK,O,30.64,3605
2023-04-21D14:29:42.812000000,CSCO,N,37.76,505
2023-04-21D14:29:45.948000000,DELL,L,27.78,6346
2023-04-21D14:29:46.783000000,YHOO,N,35.08,1396
2023-04-21D14:30:06.455000000,CSCO,N,37.79,2000
2023-04-21D14:30:08.627000000,DELL,N,27.79,829
2023-04-21D14:30:09.915000000,IBM,N,46.07,2055
2023-04-21D14:30:11.177000000,IBM,N,46.09,1732
2023-04-21D14:30:12.579000000,DELL,N,27.78,7044
2023-04-21D14:30:14.894000000,AAPL,O,25.69,8117
2023-04-21D14:30:15.864000000,ORCL,L,32.85,754
2023-04-21D14:30:17.005000000,AAPL,N,25.7,849
2023-04-21D14:30:18.249000000,GOOG,L,43.35,1218
2023-04-21D14:30:20.352000000,CSCO,O,37.8,1272
2023-04-21D14:30:25.124000000,AAPL,O,25.69,4243
2023-04-21D14:30:32.542000000,GOOG,L,43.28,5420
2023-04-21D14:30:33.510000000,YHOO,L,35.06,7900
2023-04-21D14:30:34.114000000,CSCO,N,37.74,386
2023-04-21D14:30:34.361000000,AAPL,L,25.72,221
2023-04-21D14:30:39.090000000,NOK,L,30.66,3910
2023-04-21D14:30:40.944000000,YHOO,N,35.08,266
2023-04-21D14:30:40.979000000,AAPL,O,25.73,1547
2023-04-21D14:30:41.405000000,YHOO,N,35.08,640
2023-04-21D14:30:46.606000000,ORCL,N,32.82,1211
2023-04-21D14:30:47.231000000,AAPL,O,25.71,183
2023-04-21D14:30:49.453000000,DELL,N,27.84,3229
2023-04-21D14:30:52.455000000,GOOG,O,43.23,451
2023-04-21D14:31:05.580000000,IBM,N,46.04,395
2023-04-21D14:31:07.886000000,ORCL,L,32.84,5137
2023-04-21D14:31:22.426000000,GOOG,L,43.21,7330
2023-04-21D14:31:24.519000000,IBM,L,45.98,329
2023-04-21D14:31:26.476000000,NOK,O,30.68,903
2023-04-21D14:31:34.367000000,DELL,L,27.78,4071
2023-04-21D14:31:35.776000000,NOK,N,30.65,2750
2023-04-21D14:31:55.081000000,YHOO,N,35.1,3306
2023-04-21D14:31:55.109000000,DELL,N,27.83,2651
2023-04-21D14:31:56.115000000,YHOO,N,35.13,1175
2023-04-21D14:31:59.730000000,MSFT,L,35.24,3907
2023-04-21D14:32:03.157000000,CSCO,N,37.73,116
2023-04-21D14:32:15.795000000,DELL,N,27.84,4420
2023-04-21D14:32:16.310000000,YHOO,N,35.14,83
2023-04-21D14:32:16.823000000,DELL,N,27.84,9294
2023-04-21D14:32:20.356000000,ORCL,N,32.88,1531
2023-04-21D14:32:29.997000000,AAPL,N,25.8,4623
2023-04-21D14:32:30.529000000,NOK,L,30.66,1014
2023-04-21D14:32:31.262000000,YHOO,N,35.13,5421
2023-04-21D14:32:32.125000000,AAPL,N,25.77,403
2023-04-21D14:32:40.166000000,YHOO,N,35.12,141
2023-04-21D14:32:40.454000000,ORCL,L,32.92,3627
2023-04-21D14:32:44.445000000,ORCL,L,32.9,5981
2023-04-21D14:32:44.922000000,ORCL,L,32.92,7550
2023-04-21D14:32:51.627000000,CSCO,O,37.73,988
2023-04-21D14:32:54.003000000,YHOO,L,35.1,387
2023-04-21D14:33:01.582000000,ORCL,N,32.87,2911
2023-04-21D14:33:02.516000000,NOK,L,30.69,300
2023-04-21D14:33:04.264000000,AAPL,N,25.73,1633
2023-04-21D14:33:09.165000000,MSFT,L,35.29,3550
2023-04-21D14:33:09.987000000,YHOO,L,35.1,5213
2023-04-21D14:33:18.277000000,MSFT,N,35.28,906
2023-04-21D14:33:19.406000000,DELL,N,27.88,3807
2023-04-21D14:33:20.468000000,MSFT,N,35.25,274
2023-04-21D14:33:25.772000000,NOK,L,30.7,441
2023-04-21D14:33:27.820000000,MSFT,O,35.22,4662
2023-04-21D14:33:31.731000000,GOOG,N,43.22,1341
2023-04-21D14:33:46.323000000,NOK,O,30.61,3051
2023-04-21D14:33:50.898000000,NOK,O,30.64,387
2023-04-21D14:33:51.752000000,MSFT,N,35.18,673
2023-04-21D14:33:52.180000000,YHOO,N,35.07,94
2023-04-21D14:33:56.137000000,DELL,L,27.93,114
2023-04-21D14:33:59.601000000,AAPL,L,25.75,1036
2023-04-21D14:34:00.220000000,MSFT,N,35.18,847
2023-04-21D14:34:03.130000000,NOK,O,30.62,146
2023-04-21D14:34:04.261000000,YHOO,N,35.09,268
2023-04-21D14:34:08.250000000,CSCO,N,37.75,4345
2023-04-21D14:34:08.924000000,YHOO,N,35.1,8026
2023-04-21D14:34:09.841000000,AAPL,O,25.73,3709
2023-04-21D14:34:16.834000000,GOOG,L,43.21,5160
2023-04-21D14:34:33.005000000,IBM,O,45.97,4574
2023-04-21D14:34:42.890000000,DELL,O,27.98,6243
2023-04-21D14:34:47.963000000,YHOO,L,35.17,3177
2023-04-21D14:34:55.150000000,CSCO,O,37.66,1452
2023-04-21D14:35:02.818000000,MSFT,L,35.18,2622
2023-04-21D14:35:07.486000000,YHOO,N,35.17,7311
2023-04-21D14:35:11.794000000,GOOG,N,43.24,160
2023-04-21D14:35:17.273000000,MSFT,L,35.17,769
2023-04-21D14:35:19.561000000,NOK,L,30.59,1290
2023-04-21D14:35:19.791000000,ORCL,O,32.97,349
2023-04-21D14:35:23.139000000,DELL,L,27.96,6471
2023-04-21D14:35:23.684000000,AAPL,L,25.77,295
2023-04-21D14:35:26.642000000,IBM,O,45.95,70
2023-04-21D14:35:27.064000000,DELL,N,27.93,534
2023-04-21D14:35:30.314000000,NOK,O,30.57,877
2023-04-21D14:35:30.970000000,CSCO,N,37.7,5118
2023-04-21D14:35:32.080000000,NOK,O,30.56,5046
2023-04-21D14:35:34.271000000,YHOO,N,35.09,668
2023-04-21D14:35:35.311000000,DELL,O,27.91,6107
2023-04-21D14:35:38.060000000,MSFT,N,35.18,801
2023-04-21D14:35:40.944000000,DELL,O,27.96,129
2023-04-21D14:35:45.024000000,DELL,O,27.96,477
2023-04-21D14:35:59.056000000,YHOO,N,35.11,13
2023-04-21D14:36:00.729000000,NOK,O,30.65,333
2023-04-21D14:36:01.506000000,GOOG,N,43.21,5482
2023-04-21D14:36:03.352000000,CSCO,O,37.67,4231
2023-04-21D14:36:03.500000000,MSFT,L,35.18,3894
2023-04-21D14:36:03.549000000,ORCL,O,32.93,3497
2023-04-21D14:36:06.186000000,NOK,O,30.62,1089
2023-04-21D14:36:08.636000000,GOOG,N,43.21,4888
2023-04-21D14:36:09.540000000,IBM,N,45.98,2545
2023-04-21D14:36:10.162000000,NOK,O,30.63,2043
2023-04-21D14:36:10.235000000,MSFT,L,35.17,1755
2023-04-21D14:36:17.749000000,CSCO,N,37.67,1005
2023-04-21D14:36:20.161000000,DELL,N,27.92,276
2023-04-21D14:36:25.885000000,MSFT,L,35.19,3706
2023-04-21D14:36:28.391000000,AAPL,L,25.77,2613
2023-04-21D14:36:32.287000000,NOK,L,30.65,1773
2023-04-21D14:36:35.207000000,NOK,L,30.65,3320
2023-04-21D14:36:35.901000000,IBM,O,45.98,76
2023-04-21D14:36:37.337000000,GOOG,N,43.1,6914
2023-04-21D14:36:41.781000000,GOOG,O,43.14,4773
2023-04-21D14:36:45.515000000,GOOG,N,43.11,2225
2023-04-21D14:36:47.680000000,NOK,L,30.58,2818
2023-04-21D14:36:48.373000000,AAPL,N,25.74,1399
2023-04-21D14:36:52.434000000,ORCL,N,32.98,6769
2023-04-21D14:36:56.731000000,CSCO,N,37.72,668
2023-04-21D14:37:01.513000000,YHOO,N,35.03,4426
2023-04-21D14:37:03.954000000,AAPL,O,25.76,2350
2023-04-21D14:37:07.427000000,CSCO,O,37.76,3545
2023-04-21D14:37:09.554000000,ORCL,N,32.99,1972
2023-04-21D14:37:09.797000000,ORCL,N,32.95,1175
2023-04-21D14:37:11.208000000,YHOO,L,35.01,88
2023-04-21D14:37:12.048000000,DELL,O,27.87,1124
2023-04-21D14:37:17.107000000,CSCO,L,37.7,1468
2023-04-21D14:37:25.139000000,MSFT,L,35.23,3613
2023-04-21D14:37:29.071000000,DELL,N,27.86,346
2023-04-21D14:37:30.081000000,ORCL,L,32.97,931
2023-04-21D14:37:39.075000000,IBM,N,46,4047
2023-04-21D14:37:40.576000000,IBM,N,45.99,392
2023-04-21D14:37:41.665000000,YHOO,N,35.06,8523
2023-04-21D14:37:41.911000000,AAPL,O,25.77,887
2023-04-21D14:37:41.930000000,NOK,L,30.51,8134
2023-04-21D14:37:45.205000000,ORCL,O,32.98,4698
2023-04-21D14:37:47.555000000,YHOO,N,35.09,2542
2023-04-21D14:37:52.197000000,GOOG,O,43.13,3541
2023-04-21D14:38:00.411000000,CSCO,L,37.69,6949
2023-04-21D14:38:01.450000000,NOK,L,30.5,2747
2023-04-21D14:38:03.968000000,CSCO,L,37.72,380
2023-04-21D14:38:05.128000000,CSCO,O,37.69,2079
2023-04-21D14:38:07.060000000,GOOG,O,43.14,4226
2023-04-21D14:38:10.164000000,YHOO,O,35.14,6348
2023-04-21D14:38:18.894000000,IBM,L,45.92,4092
2023-04-21D14:38:26.258000000,GOOG,N,43.16,474
2023-04-21D14:38:30.557000000,GOOG,O,43.11,255
2023-04-21D14:38:31.492000000,IBM,N,45.93,279
2023-04-21D14:38:33.302000000,ORCL,O,32.92,80
2023-04-21D14:38:39.135000000,AAPL,N,25.73,58
2023-04-21D14:38:40.127000000,DELL,O,27.86,2124
2023-04-21D14:38:40.750000000,NOK,N,30.5,3262
2023-04-21D14:38:44.835000000,NOK,N,30.5,6551
2023-04-21D14:38:47.079000000,NOK,N,30.5,3403
2023-04-21D14:38:50.541000000,CSCO,N,37.77,389
2023-04-21D14:38:51.379000000,MSFT,O,35.23,5520
2023-04-21D14:38:57.786000000,GOOG,L,43.08,2171
2023-04-21D14:39:09.603000000,YHOO,O,35.19,52
2023-04-21D14:39:10.444000000,MSFT,O,35.18,437
2023-04-21D14:39:10.605000000,AAPL,N,25.68,2961
2023-04-21D14:39:12.311000000,NOK,N,30.47,3913
2023-04-21D14:39:16.708000000,IBM,L,45.9,2980
2023-04-21D14:39:17.876000000,AAPL,L,25.63,764
2023-04-21D14:39:18.256000000,MSFT,O,35.16,5024
2023-04-21D14:39:23.795000000,GOOG,N,43.17,3822
2023-04-21D14:39:28.413000000,GOOG,L,43.15,1463
2023-04-21D14:39:28.669000000,IBM,N,45.89,773
2023-04-21D14:39:32.046000000,ORCL,N,32.86,5022
2023-04-21D14:39:35.821000000,AAPL,N,25.61,53
2023-04-21D14:39:39.381000000,DELL,O,27.95,8460
2023-04-21D14:39:40.096000000,DELL,O,27.95,1528
2023-04-21D14:39:44.271000000,DELL,O,27.96,3163
2023-04-21D14:39:45.035000000,NOK,L,30.51,5557
2023-04-21D14:39:46.536000000,IBM,N,45.86,4764
2023-04-21D14:39:47.005000000,AAPL,L,25.62,220
2023-04-21D14:39:47.812000000,GOOG,L,43.19,3428
2023-04-21D14:39:53.072000000,MSFT,L,35.18,1410
2023-04-21D14:39:57.168000000,GOOG,O,43.23,1946
2023-04-21D14:40:01.012000000,IBM,N,45.82,3701
2023-04-21D14:40:05.682000000,AAPL,L,25.63,2255
2023-04-21D14:40:08.294000000,YHOO,N,35.24,9975
2023-04-21D14:40:09.545000000,CSCO,L,37.75,1223
2023-04-21D14:40:09.739000000,DELL,L,27.94,8681
2023-04-21D14:40:10.768000000,YHOO,O,35.25,2406
2023-04-21D14:40:12.549000000,IBM,N,45.88,1389
2023-04-21D14:40:12.643000000,ORCL,L,32.85,8035
2023-04-21D14:40:13.895000000,IBM,O,45.83,393
2023-04-21D14:40:14.556000000,NOK,N,30.49,2033
2023-04-21D14:40:17.256000000,DELL,N,27.92,58
2023-04-21D14:40:26.323000000,GOOG,N,43.26,2199
2023-04-21D14:40:29.003000000,ORCL,L,32.8,2305
2023-04-21D14:40:29.279000000,GOOG,N,43.27,1068
2023-04-21D14:40:34.099000000,MSFT,O,35.21,1650
2023-04-21D14:40:34.417000000,CSCO,O,37.7,193
2023-04-21D14:40:39.407000000,NOK,N,30.49,1260
2023-04-21D14:40:42.465000000,CSCO,L,37.72,2488
2023-04-21D14:40:49.081000000,NOK,N,30.47,262
2023-04-21D14:40:57.310000000,MSFT,L,35.21,5190
2023-04-21D14:41:02.764000000,DELL,L,27.94,2289
2023-04-21D14:41:04.183000000,ORCL,N,32.85,6137
2023-04-21D14:41:05.406000000,GOOG,L,43.35,4286
2023-04-21D14:41:08.402000000,YHOO,L,35.23,962
2023-04-21D14:41:19.382000000,DELL,O,27.91,7407
2023-04-21D14:41:20.887000000,NOK,N,30.51,2014
2023-04-21D14:41:22.202000000,ORCL,L,32.86,5679
2023-04-21D14:41:22.269000000,YHOO,N,35.2,1350
2023-04-21D14:41:22.769000000,ORCL,L,32.81,6115
2023-04-21D14:41:27.799000000,DELL,L,27.95,3075
2023-04-21D14:41:31.403000000,GOOG,L,43.37,85
2023-04-21D14:41:31.531000000,MSFT,O,35.28,2070
2023-04-21D14:41:37.550000000,IBM,L,45.86,3882
2023-04-21D14:41:40.078000000,NOK,O,30.48,3251
2023-04-21D14:41:40.934000000,YHOO,O,35.2,652
2023-04-21D14:41:48.380000000,YHOO,O,35.21,8004
2023-04-21D14:41:48.872000000,YHOO,O,35.19,1625
2023-04-21D14:41:55.609000000,YHOO,L,35.23,8078
2023-04-21D14:42:05.545000000,YHOO,O,35.23,196
2023-04-21D14:42:11.586000000,IBM,L,45.94,4426
2023-04-21D14:42:12.070000000,CSCO,N,37.84,5381
2023-04-21D14:42:15.456000000,CSCO,N,37.81,2409
2023-04-21D14:42:15.676000000,MSFT,L,35.23,140
2023-04-21D14:42:18.143000000,GOOG,N,43.39,3939
2023-04-21D14:42:18.174000000,MSFT,N,35.21,8370
2023-04-21D14:42:19.993000000,DELL,N,27.87,2500
2023-04-21D14:42:22.062000000,AAPL,N,25.66,375
2023-04-21D14:42:23.783000000,CSCO,O,37.8,3532
2023-04-21D14:42:28.201000000,IBM,N,45.94,4641
2023-04-21D14:42:40.060000000,IBM,L,45.95,5789
2023-04-21D14:42:41.008000000,MSFT,L,35.19,1843
2023-04-21D14:42:45.157000000,GOOG,N,43.42,5677
2023-04-21D14:42:47.079000000,NOK,L,30.48,286
2023-04-21D14:42:47.452000000,CSCO,L,37.74,2342
2023-04-21D14:42:49.823000000,ORCL,N,32.86,2413
2023-04-21D14:42:56.458000000,AAPL,O,25.69,2384
2023-04-21D14:42:57.327000000,MSFT,N,35.23,3089
2023-04-21D14:42:58.350000000,DELL,O,27.88,884
2023-04-21D14:43:11.251000000,IBM,N,46,615
2023-04-21D14:43:11.297000000,AAPL,L,25.66,2188
2023-04-21D14:43:11.379000000,NOK,O,30.52,99
2023-04-21D14:43:11.405000000,MSFT,L,35.24,2567
2023-04-21D14:43:12.223000000,IBM,L,45.98,3391
2023-04-21D14:43:17.798000000,AAPL,N,25.67,1618
2023-04-21D14:43:18.102000000,YHOO,L,35.23,5176
2023-04-21D14:43:18.163000000,GOOG,L,43.39,2321
2023-04-21D14:43:19.894000000,IBM,L,45.99,1979
2023-04-21D14:43:21.154000000,CSCO,O,37.81,5775
2023-04-21D14:43:21.248000000,GOOG,N,43.41,9116
2023-04-21D14:43:24.039000000,IBM,L,46,279
2023-04-21D14:43:29.212000000,IBM,N,46.06,2779
2023-04-21D14:43:30.312000000,YHOO,L,35.26,7245
2023-04-21D14:43:37.475000000,YHOO,O,35.23,180
2023-04-21D14:43:42.941000000,AAPL,N,25.66,6443
2023-04-21D14:43:43.922000000,AAPL,N,25.66,8931
2023-04-21D14:43:46.567000000,GOOG,N,43.43,789
2023-04-21D14:43:47.389000000,AAPL,L,25.62,4932
2023-04-21D14:43:47.473000000,AAPL,L,25.67,301
2023-04-21D14:43:52.150000000,MSFT,O,35.33,1876
2023-04-21D14:43:57.515000000,CSCO,N,37.8,908
2023-04-21D14:43:59.629000000,YHOO,O,35.2,982
2023-04-21D14:44:00.245000000,CSCO,N,37.82,1940
2023-04-21D14:44:03.948000000,YHOO,N,35.2,1032
2023-04-21D14:44:06.018000000,IBM,L,46.03,205
2023-04-21D14:44:13.610000000,NOK,L,30.5,1955
2023-04-21D14:44:13.684000000,GOOG,N,43.47,1020
2023-04-21D14:44:20.978000000,CSCO,N,37.85,5118
2023-04-21D14:44:22.397000000,GOOG,O,43.47,1812
2023-04-21D14:44:23.057000000,IBM,L,46.02,1002
2023-04-21D14:44:24.945000000,AAPL,L,25.65,321
2023-04-21D14:44:25.085000000,YHOO,L,35.22,361
2023-04-21D14:44:27.266000000,AAPL,L,25.65,65
2023-04-21D14:44:37.422000000,AAPL,N,25.64,8411
2023-04-21D14:44:39.435000000,CSCO,N,37.83,1603
2023-04-21D14:44:44.086000000,NOK,O,30.51,473
2023-04-21D14:44:48.919000000,CSCO,O,37.91,5032
2023-04-21D14:44:57.047000000,YHOO,O,35.27,5376
2023-04-21D14:44:58.652000000,YHOO,O,35.27,2508
2023-04-21D14:45:01.703000000,IBM,L,46.09,2442
2023-04-21D14:45:05.766000000,CSCO,O,37.96,4757
2023-04-21D14:45:12.380000000,IBM,L,46.07,1848
2023-04-21D14:45:15.287000000,AAPL,L,25.64,2030
2023-04-21D14:45:20.808000000,YHOO,O,35.33,424
2023-04-21D14:45:22.930000000,ORCL,L,32.93,401
2023-04-21D14:45:23.694000000,AAPL,L,25.66,3269
2023-04-21D14:45:27.062000000,CSCO,L,37.93,200
2023-04-21D14:45:31.424000000,YHOO,N,35.3,530
2023-04-21D14:45:31.752000000,DELL,N,27.83,2694
2023-04-21D14:45:32.444000000,DELL,N,27.85,1153
2023-04-21D14:45:33.861000000,ORCL,L,32.95,3442
2023-04-21D14:45:43.243000000,NOK,N,30.55,193
2023-04-21D14:45:44.058000000,ORCL,O,32.9,4986
2023-04-21D14:45:46.379000000,YHOO,L,35.25,2833
2023-04-21D14:45:48.010000000,AAPL,N,25.63,3756
2023-04-21D14:45:51.922000000,ORCL,L,32.93,1172
2023-04-21D14:45:52.531000000,DELL,N,27.85,832
2023-04-21D14:45:53.808000000,YHOO,N,35.21,2086
2023-04-21D14:45:57.240000000,NOK,L,30.55,2908
2023-04-21D14:45:57.934000000,AAPL,O,25.61,2071
2023-04-21D14:45:58.852000000,AAPL,L,25.64,6850
2023-04-21D14:46:03.574000000,DELL,L,27.83,804
2023-04-21D14:46:05.207000000,AAPL,L,25.59,2579
2023-04-21D14:46:05.834000000,YHOO,N,35.24,2835
2023-04-21D14:46:07.249000000,YHOO,N,35.19,1308
2023-04-21D14:46:08.044000000,IBM,O,46.11,5361
2023-04-21D14:46:08.181000000,CSCO,L,37.98,646
2023-04-21D14:46:11.794000000,NOK,O,30.55,6208
2023-04-21D14:46:13.133000000,AAPL,O,25.61,347
2023-04-21D14:46:13.217000000,MSFT,L,35.35,4508
2023-04-21D14:46:19.471000000,DELL,O,27.88,891
2023-04-21D14:46:20.780000000,AAPL,L,25.59,198
2023-04-21D14:46:28.114000000,CSCO,L,37.96,3644
2023-04-21D14:46:34.560000000,DELL,O,27.87,2728
2023-04-21D14:46:36.356000000,MSFT,O,35.34,2064
2023-04-21D14:46:39.312000000,YHOO,O,35.19,1198
2023-04-21D14:46:41.819000000,ORCL,O,32.86,3461
2023-04-21D14:46:44.809000000,YHOO,O,35.21,8204
2023-04-21D14:46:47.739000000,MSFT,L,35.34,1317
2023-04-21D14:46:48.962000000,NOK,O,30.51,2822
2023-04-21D14:46:50.464000000,ORCL,N,32.87,2745
2023-04-21D14:46:51.645000000,GOOG,N,43.46,4597
2023-04-21D14:46:54.474000000,GOOG,N,43.49,474
2023-04-21D14:46:55.637000000,IBM,O,46.13,8319
2023-04-21D14:46:57.449000000,CSCO,N,37.87,1517
2023-04-21D14:46:57.667000000,MSFT,N,35.34,918
2023-04-21D14:46:58.682000000,ORCL,N,32.83,305
2023-04-21D14:47:00.391000000,YHOO,L,35.2,809
2023-04-21D14:47:05.969000000,ORCL,N,32.85,721
2023-04-21D14:47:11.632000000,ORCL,N,32.81,984
2023-04-21D14:47:14.358000000,CSCO,N,37.85,1326
2023-04-21D14:47:18.261000000,GOOG,L,43.52,37
2023-04-21D14:47:19.059000000,AAPL,L,25.6,184
2023-04-21D14:47:19.125000000,NOK,N,30.53,461
2023-04-21D14:47:21.122000000,DELL,O,27.9,501
2023-04-21D14:47:21.840000000,CSCO,N,37.87,1405
2023-04-21D14:47:22.430000000,NOK,N,30.53,3744
2023-04-21D14:47:23.414000000,DELL,O,27.9,1068
2023-04-21D14:47:25.340000000,DELL,O,27.87,2671
2023-04-21D14:47:25.748000000,IBM,N,46.2,3433
2023-04-21D14:47:28.662000000,AAPL,N,25.58,2012
2023-04-21D14:47:33.717000000,ORCL,O,32.84,932
2023-04-21D14:47:35.493000000,IBM,O,46.1,3615
2023-04-21D14:47:37.177000000,DELL,N,27.89,2274
2023-04-21D14:47:37.932000000,YHOO,O,35.25,1128
2023-04-21D14:47:43.669000000,AAPL,N,25.62,7648
2023-04-21D14:47:49.318000000,ORCL,N,32.85,835
2023-04-21D14:47:56.421000000,MSFT,O,35.26,4111
2023-04-21D14:47:59.621000000,ORCL,L,32.81,435
2023-04-21D14:48:01.568000000,YHOO,L,35.23,6069
2023-04-21D14:48:09.439000000,NOK,N,30.61,136
2023-04-21D14:48:10.412000000,ORCL,N,32.8,4842
2023-04-21D14:48:22.417000000,AAPL,N,25.62,4742
2023-04-21D14:48:22.846000000,ORCL,L,32.81,1344
2023-04-21D14:48:42.405000000,MSFT,L,35.27,1187
2023-04-21D14:48:45.908000000,IBM,N,46.26,477
2023-04-21D14:48:48.846000000,YHOO,O,35.18,2261
2023-04-21D14:48:50.385000000,ORCL,O,32.83,286
2023-04-21D14:48:51.840000000,IBM,L,46.25,2331
2023-04-21D14:48:53.737000000,GOOG,N,43.45,1496
2023-04-21D14:48:57.072000000,YHOO,O,35.18,5401
2023-04-21D14:49:10.661000000,MSFT,N,35.3,2418
2023-04-21D14:49:11.205000000,ORCL,N,32.83,4719
2023-04-21D14:49:12.495000000,YHOO,N,35.17,1067
2023-04-21D14:49:22.001000000,GOOG,L,43.54,7653
2023-04-21D14:49:23.718000000,CSCO,N,37.87,645
2023-04-21D14:49:26.880000000,AAPL,O,25.57,1615
